id,numcrawled,avgCrawlingTime,avgPageSize
88369,23,0.320329,24.9214
87240,102,0.740199,9.61669
87380,50,1.34757,67.1462
88362,4,2.14581,41.6468
88426,11,0.509728,36.7746
86719,195,0.574656,55.9364
88570,3,0.360169,15.961
88531,6,0.589032,6.622
88338,58,0.272032,37.8205
88578,9,0.360163,10.767
88521,17,0.419754,14.3976
88547,15,0.430897,24.9667
88565,9,1.10229,19.971
87716,71,0.878572,301.761
88647,20,0.52315,33.7409
87081,146,0.701499,86.6279
88452,23,0.969509,11.0368
87414,94,0.916463,23.612
88804,9,0.484331,23.3531
88905,0,0,0
88491,57,0.464182,8.86032
88910,2,0.459134,7.0605
88948,0,0,0
88873,16,0.26235,10.1907
88909,7,0.358874,8.60643
88698,11,1.57212,44.2717
88646,31,0.758762,38.3033
89034,0,0,0
89000,10,0.268571,13.2667
88861,44,0.357054,19.9752
88989,9,1.07376,9.43289
89075,5,0.923044,10.345
88994,14,0.914601,5.70571
89176,8,0.303325,19.0816
88968,27,0.75967,28.0772
89167,17,0.364462,6.002
89131,15,0.694813,95.7307
89033,32,0.570432,22.6728
89320,0,0,0
89244,26,0.299336,15.2541
88721,24,1.9154,18.019
89336,14,0.510173,55.1418
88719,22,2.22026,63.6741
89146,17,1.23911,45.2104
88993,29,1.12255,25.7523
89098,10,2.72486,152.586
89508,0,0,0
89238,21,1.13753,37.3002
89546,8,0.363633,22.7689
89454,17,0.827793,9.75853
89498,27,0.48304,26.9282
89337,28,0.931634,9.11179
88998,55,0.891331,95.7609
89782,0,0,0
89653,27,0.289288,97.8386
89543,22,0.735201,7.95418
89825,2,0.405849,10.851
89523,31,0.662132,100.261
89707,17,0.498947,48.4078
89786,13,0.690373,16.2187
89854,12,0.967554,55.5729
89382,15,2.92825,71.5677
89956,10,0.653227,21.9346
89913,17,0.548235,42.8534
88727,98,0.910899,66.8572
89868,12,1.44566,46.6564
90098,0,0,0
90131,3,0.478416,37.338
90081,3,1.98751,14.778
89807,15,1.67197,114.11
90135,5,0.289602,57.5322
90152,0,0,0
89552,77,0.525724,36.4581
89934,40,0.476777,17.4992
89890,14,1.78803,18.8009
89404,63,0.896309,46.7753
90138,7,0.991225,115.198
90191,16,0.390537,82.7611
90199,12,0.551159,18.6625
90183,31,0.282526,73.1158
90237,15,0.402179,11.7283
90277,24,0.260891,23.4744
90378,15,0.254473,8.1614
90208,25,0.57397,12.854
90398,11,0.595357,122.162
90271,20,0.665938,113.584
90449,8,0.721253,11.3926
90583,1,0.265909,6.721
90368,7,1.87758,47.7073
90540,10,0.985593,24.7188
90640,17,0.335402,20.6861
88542,82,1.70923,121.674
90190,62,0.51,46.4845
90558,8,1.60794,70.8907
90642,9,0.841747,27.6986
90748,7,0.332491,22.2661
90810,3,0.254393,4.02433
90387,96,0.257453,40.0528
88688,269,0.506486,56.2576
90793,6,0.681499,57.5207
90840,4,0.776904,29.9455
90873,4,0.596301,91.605
90497,16,1.71177,19.9326
90885,9,0.310335,18.6852
89565,38,2.34741,466.763
90834,19,0.62808,22.9409
90861,15,0.588794,37.0493
90978,9,0.390791,65.606
90865,10,1.43086,46.2991
90955,15,0.481827,64.716
90816,26,0.742174,76.7732
91011,10,0.367381,13.3324
43886,306,13.1525,129.04
91096,0,0,0
91097,0,0,0
91158,0,0,0
90373,93,0.616222,52.1102
90586,75,0.667402,6.42471
91134,5,2.12391,57.1804
91116,36,0.384104,23.6307
90962,13,2.10959,23.4002
91347,14,0.143951,44.9357
91090,19,1.16057,26.0821
91378,11,0.223706,27.5398
91267,17,0.642432,110.675
91040,29,1.04864,15.4081
91479,0,0,0
91315,10,1.22322,29.1856
91513,0,0,0
91534,4,0.613609,103.63
80975,56,13.6245,108.074
91348,33,0.474142,71.9682
91004,73,0.587832,105.8
91651,5,0.270564,6.1224
91665,2,0.915778,12.7
91504,9,1.32202,11.035
91714,0,0,0
91395,22,1.0977,27.6856
91786,0,0,0
91599,20,0.682961,118.504
91840,4,0.865254,132.338
91782,16,0.513109,33.2927
91729,47,0.292693,47.313
91449,132,0.264432,34.9433
91999,0,0,0
91118,113,0.520184,73.4647
92001,4,1.26922,4.659
91451,28,1.5224,20.0308
91964,28,0.434397,7.56393
90931,24,3.48363,153.463
92033,6,1.1545,18.4295
92045,22,0.389694,47.2235
91732,49,0.668261,113.259
92039,11,2.04248,13.0081
92177,17,0.845591,24.9882
91526,70,0.912874,174.329
92185,9,1.66205,28.197
91857,44,1.00122,23.3001
92413,27,0.53172,27.4356
92401,24,0.723426,52.7863
92410,17,1.03958,39.5789
92337,40,0.629253,36.0794
92157,76,0.544323,317.899
92174,71,0.590787,53.509
90879,53,2.60533,39.591
92387,23,1.27464,39.5104
92123,46,1.19771,135.241
92797,5,1.45165,36.9824
92695,16,1.30975,34.8399
85904,133,3.67145,27.5346
92685,42,0.74678,32.2835
84920,53,10.707,106.232
92962,16,0.954833,369.965
92744,21,1.45129,67.2919
93009,12,1.1442,54.4483
92169,30,2.511,431.42
93048,39,0.363698,85.2385
93428,0,0,0
92758,117,0.289674,266.429
92407,34,1.81858,40.3135
92798,200,0.177268,232.049
93497,21,0.225387,230.043
93701,0,0,0
93495,2,4.89882,8.5435
93639,6,0.568382,465.91
93773,2,0.347024,39.6405
93798,3,1.04107,50.2393
93262,122,0.211837,324.377
93352,59,0.436029,279.635
93669,62,0.220709,254.769
93954,9,0.601894,25.9559
94072,3,0.340966,16.0407
93976,16,0.458516,176.407
94166,1,1.38382,35.595
94246,0,0,0
94140,12,0.718608,39.1223
93293,63,0.728515,49.7494
94330,0,0,0
93610,70,0.638419,313.802
94512,6,1.29071,80.2983
94098,50,0.58997,42.1661
93444,50,1.264,54.7949
93839,250,0.186871,307.549
92756,135,0.747101,83.4271
92082,101,1.6072,248.67
92121,89,1.79751,122.83
94686,37,0.576801,111.125
93605,57,1.30055,315.925
89924,89,3.55027,20.8201
90805,178,1.47591,107.933
94469,12,2.92111,38.7991
95118,0,0,0
93693,59,1.23064,76.8765
95164,0,0,0
95134,5,0.367492,3.968
95144,6,0.243029,106.637
95176,0,0,0
95181,0,0,0
94828,85,0.226853,696.888
95174,4,0.468847,120.644
93806,52,1.47575,442.532
95223,7,0.260237,4.20957
95222,11,0.266595,16.9899
94392,49,1.05937,74.071
95316,0,0,0
95308,2,0.434773,27.754
92732,155,0.876925,247.816
95353,0,0,0
95387,2,0.826699,606.869
95209,12,1.36003,16.8924
95366,7,1.1518,62.6484
95305,6,2.30767,17.2393
95468,0,0,0
95474,0,0,0
95488,5,0.311301,18.5198
94727,38,1.50871,48.608
95508,10,0.380428,10.5416
95564,0,0,0
95585,0,0,0
95593,0,0,0
95395,14,1.58503,38.1139
95674,0,0,0
95665,0,0,0
95741,6,0.39386,20.9465
95808,0,0,0
95829,0,0,0
94834,79,0.93648,60.3337
95834,12,0.731891,42.1446
95304,51,1.05343,65.94
93529,110,1.35685,341.743
96043,0,0,0
95148,27,2.62341,94.1351
95654,40,0.876841,34.97
95847,32,0.756316,384.762
94626,148,0.754027,65.0572
96260,1,0.85593,56.062
95540,28,1.82447,143.235
96301,0,0,0
95688,80,0.499667,39.6826
96049,33,0.529456,30.2045
96124,25,0.636045,23.9799
95526,90,0.657312,168.967
96339,3,0.768725,137.3
94434,57,2.35039,44.5826
94843,111,1.00291,475.796
96419,0,0,0
96093,16,1.54767,74.1107
96398,6,0.524466,56.2838
96393,9,0.894666,166.624
96433,6,0.66335,30.2615
96353,8,2.24813,56.2383
96471,6,1.09944,31.4373
96460,18,0.63129,102.903
95678,18,3.897,170.243
96534,6,0.662126,29.5875
95310,83,1.40233,222.598
96689,0,0,0
95898,42,1.6685,28.245
96447,38,0.8904,21.9966
96748,0,0,0
96856,6,0.806633,27.0797
96706,41,0.934525,147.46
96585,58,0.952301,151.398
97118,0,0,0
95425,104,1.52402,110.368
97004,46,1.56808,80.7757
97094,71,1.60297,102.904
98238,0,0,0
96800,129,1.28917,72.1508
95311,204,1.5009,159.527
96634,146,1.4777,142.636
96449,145,1.67441,464.97
97135,158,1.08868,145.251
93528,114,3.83357,42.0156
98810,8,1.62593,80.9949
99002,8,0.395397,13.512
98760,53,0.457303,67.3919
99097,0,0,0
99122,1,0.330178,30.499
95244,155,2.38317,566.798
99090,8,0.66167,44.7806
99182,0,0,0
99218,6,1.19873,2.84617
98556,71,0.985699,104.204
99421,0,0,0
99357,7,1.27673,21.4294
99484,0,0,0
99198,13,2.33423,37.7159
99551,11,0.595671,53.1774
99189,58,0.771423,84.4026
98956,14,4.9753,73.9774
99713,5,0.484962,42.5882
96583,218,1.43757,161.565
99529,32,0.626622,92.9074
99450,21,1.40371,38.5421
99812,0,0,0
98344,51,2.64681,35.6924
99793,7,0.624067,31.5224
99852,1,0.577412,78.533
99880,0,0,0
99830,10,0.563274,141.06
99838,6,0.783493,39.7012
99722,22,0.69003,118.121
99919,0,0,0
98932,86,1.06911,123.235
99976,0,0,0
99886,15,0.578415,49.0367
99780,10,1.93715,87.4329
99922,9,0.743117,76.0274
96631,180,1.83507,185.713
99958,4,1.04959,62.218
99906,10,0.931413,46.6697
99973,2,1.64626,55.852
97193,186,1.46117,164.082
96436,223,1.59114,177.283
96172,234,1.61261,198.931
97206,125,2.16615,212.931
96627,253,1.30834,279.166
97782,117,1.8074,176.614
98472,101,1.37966,134.682
97069,1,1.8414,33.148
