id,numcrawled,avgCrawlingTime,avgPageSize
89865,0,0,0
87290,63,3.56533,60.713
89834,9,0.345862,46.9247
89155,56,0.990242,48.2376
89906,1,0.355551,5.697
89919,0,0,0
89412,48,0.760052,95.5484
89466,24,1.43981,29.01
89942,0,0,0
88804,58,1.55797,103.254
87282,77,3.1026,79.1387
89965,20,0.478104,23.1912
89925,32,0.439539,23.2055
89608,47,0.851859,36.7178
90153,0,0,0
90006,22,0.799281,18.0545
90237,0,0,0
89845,25,1.45566,104.316
90051,18,1.44816,89.7283
90363,0,0,0
90312,9,0.791486,41.2326
90323,16,0.547552,30.261
89896,8,5.82238,60.2449
90475,0,0,0
90490,0,0,0
90492,3,0.316626,67.225
90509,1,0.133092,10.405
90531,8,0.149383,25.518
90395,31,0.40163,19.1693
89946,25,2.02334,34.4789
89520,53,1.57958,31.6542
90617,0,0,0
90203,15,2.51072,44.6325
90710,0,0,0
90614,15,0.497238,57.3848
90113,38,1.26081,69.6276
90743,1,0.697094,16.827
90583,58,0.213663,37.94
90397,22,1.33931,37.6786
90823,0,0,0
90857,0,0,0
90692,13,0.910089,22.2991
90629,12,1.68778,11.7359
89953,52,1.46874,83.2658
89802,81,1.15259,107.379
90862,7,1.56288,8.70143
90521,56,0.682479,37.0418
88530,155,1.30642,95.9968
91098,1,0.315113,0.876
90855,15,1.44786,22.0057
90984,38,0.283423,36.8006
88436,158,1.39622,95.4382
91160,11,0.515503,38.0395
90925,23,1.06245,51.0999
91244,0,0,0
90960,6,1.62047,78.0375
91248,1,0.591559,57.086
91119,10,1.08689,280.227
90973,22,0.95872,221.247
91275,0,0,0
88815,51,3.79679,48.0133
91288,0,0,0
89629,90,1.4485,50.4071
91296,0,0,0
90835,38,1.00268,54.1341
91314,1,0.268527,28.774
91334,0,0,0
91358,3,0.273765,3.86967
91429,0,0,0
91433,0,0,0
90127,22,4.64322,42.9733
91322,10,1.02287,23.5597
89453,54,2.93428,53.4116
91508,0,0,0
91533,0,0,0
91513,1,1.53266,22.025
91543,0,0,0
91591,0,0,0
91076,24,1.68438,25.6991
91623,4,0.394073,165.234
91278,45,0.682252,45.3364
91666,2,1.04125,66.539
91593,11,0.75056,17.1841
91703,0,0,0
91749,0,0,0
91789,0,0,0
91290,0,0,0
91354,40,0.920715,35.8053
91854,0,0,0
91838,2,1.04034,31.1675
91131,119,0.496827,49.328
91305,44,1.02344,44.2716
91949,0,0,0
91968,0,0,0
91904,9,0.590043,75.6011
91562,40,0.947272,79.1029
92037,0,0,0
91580,35,1.20449,33.6891
90438,71,1.85196,60.9558
92054,4,1.44514,48.6893
92142,0,0,0
92116,8,0.218668,13.0642
92202,0,0,0
89853,106,1.799,70.0854
92277,0,0,0
92295,0,0,0
92293,7,0.92509,27.3017
91805,43,1.09712,115.278
92409,0,0,0
91733,30,1.96264,40.7702
92183,5,4.58574,18.2678
91714,70,0.877638,32.5849
92417,12,0.5843,70.7021
92450,9,0.512892,44.9869
92510,0,0,0
92484,3,1.49899,22.1497
92538,0,0,0
92567,0,0,0
91694,23,3.17028,30.7157
92164,62,0.545716,139.213
92129,11,3.36929,37.0031
91902,70,0.823782,47.8193
92267,16,1.91937,30.4678
91271,102,1.0707,88.6269
91893,18,3.33537,76.6964
92543,22,0.361659,44.1662
92669,0,0,0
92004,26,2.16172,39.7608
92640,10,0.512425,24.2492
92769,0,0,0
92595,26,0.375937,42.238
92664,14,0.435276,21.8152
92739,6,1.07024,77.0658
92747,12,0.525412,20.4649
92799,23,0.175945,18.5347
92866,0,0,0
92692,11,0.981259,52.7793
92878,6,0.179754,8.471
92683,22,0.608469,22.9272
92915,0,0,0
92877,5,0.470597,24.7836
92862,43,0.207043,14.6965
93017,0,0,0
93021,0,0,0
93022,0,0,0
93031,6,0.173794,6.184
92590,32,1.0108,30.7608
92324,63,0.922183,46.0608
93058,7,0.452235,11.0897
92744,14,2.02548,37.751
93120,0,0,0
92924,19,1.07205,29.1934
92503,29,1.81504,53.9089
90947,122,1.45632,1283.5
93252,1,1.24387,40.733
93127,8,2.022,117.297
92929,35,1.03743,28.7973
92591,20,2.88964,37.8336
93314,0,0,0
93153,7,2.14789,113.322
93014,16,1.93524,136.582
93293,2,1.39247,54.8375
93361,0,0,0
93068,26,1.15653,17.6997
93387,0,0,0
93247,9,0.814491,50.4881
91510,55,2.8341,69.8888
93148,12,2.02026,65.0737
92654,27,2.58552,23.1847
92919,3,10.2515,375.688
93488,0,0,0
93071,53,0.883553,63.3626
93532,0,0,0
90979,61,3.47536,43.0659
93582,0,0,0
93547,22,0.175621,39.9064
93612,0,0,0
93622,2,0.20042,9.333
93641,0,0,0
93324,23,1.38276,57.7149
93649,0,0,0
93444,11,1.77188,14.0179
93664,0,0,0
93506,39,0.347218,86.9541
93671,0,0,0
93674,0,0,0
93675,0,0,0
90887,159,1.45908,67.4058
93704,0,0,0
93736,0,0,0
93342,11,3.35834,177.696
93340,13,2.95053,263.601
93336,12,3.31399,211.346
93761,4,0.15232,21.651
93076,30,2.21058,157.737
93818,0,0,0
93679,48,0.197357,63.1812
93630,18,0.852197,29.2271
93867,0,0,0
93894,0,0,0
93899,0,0,0
93850,8,0.580839,47.1763
93935,5,0.653205,34.4394
93759,5,2.88675,27.611
93729,21,0.821803,22.4162
94018,0,0,0
93822,46,0.272734,28.442
93948,13,0.401133,23.0101
94044,0,0,0
94045,0,0,0
93955,12,0.796476,37.5311
93474,16,2.91801,78.0998
92540,77,1.64094,45.6994
94047,26,0.159038,35.1041
94005,6,1.3151,16.8307
93746,13,1.90764,72.2048
94121,10,0.351758,20.5061
94216,0,0,0
94242,5,0.189938,28.636
94286,0,0,0
93855,66,0.410201,119.663
93763,34,1.0453,40.1038
94325,0,0,0
94329,0,0,0
94223,10,1.20031,116.51
94310,22,0.486257,25.6129
93160,26,3.95839,37.8383
94059,18,1.58038,27.2071
94491,0,0,0
94502,0,0,0
94131,87,0.300499,34.3601
93406,32,2.7054,98.4488
94554,0,0,0
94559,0,0,0
94060,15,2.38307,50.8125
94583,0,0,0
94185,33,0.943118,45.8954
94358,20,1.01112,36.9034
93399,77,1.23278,52.7045
94643,0,0,0
94373,22,1.01613,49.054
94796,0,0,0
94580,17,1.27539,25.6489
94604,16,1.49327,51.4576
94854,0,0,0
94649,34,0.619457,38.1638
94550,16,2.0429,28.3796
93450,56,2.06894,46.0966
94943,0,0,0
94312,55,1.06016,111.96
95001,0,0,0
94577,74,0.555645,26.0736
95110,0,0,0
94311,57,1.22235,42.7693
95201,0,0,0
93420,83,1.75552,91.5453
94841,55,0.685315,36.7991
95361,1,0.429168,2.952
95275,18,0.785157,33.7039
94832,38,1.28398,36.1812
95508,0,0,0
95445,6,2.18667,16.0765
95536,20,0.533353,27.0207
95381,40,0.83417,72.4318
95174,48,1.03103,22.8326
94862,150,0.50915,115.55
95655,14,1.28355,31.2218
95135,67,0.85733,38.8642
95702,12,1.36527,47.0447
95885,0,0,0
94964,50,1.43478,79.1154
95903,0,0,0
95528,33,0.933546,44.8131
95919,0,0,0
94932,62,1.225,35.8416
95947,0,0,0
95952,0,0,0
95965,0,0,0
95986,0,0,0
95914,14,0.591749,16.2749
95988,3,0.441192,67.7647
96013,0,0,0
94203,58,2.55551,134.952
96027,0,0,0
94596,33,3.62876,22.3988
96046,0,0,0
96059,13,0.258056,111.281
96118,0,0,0
96175,0,0,0
95967,19,1.08502,28.4521
96190,0,0,0
96208,0,0,0
96211,0,0,0
96012,41,0.441506,106.423
96226,0,0,0
96248,0,0,0
96260,0,0,0
95818,27,0.379878,34.2016
96275,3,0.368482,14.7367
95958,17,1.82641,21.1692
96306,0,0,0
89956,68,7.65597,49.5091
94751,81,1.75479,96.7522
96382,23,0.380035,34.0747
96259,3,7.44552,159.723
96360,40,0.425736,47.5251
96573,11,0.857885,59.5436
95822,134,0.542075,35.3864
96678,10,0.146125,78.5627
94623,144,1.20155,80.535
96665,2,2.8081,53.143
96244,77,0.520317,67.4244
96726,11,0.432836,27.6255
96793,0,0,0
96787,2,1.0919,46.932
96752,5,1.27994,25.1352
96730,13,1.03987,29.6358
96528,14,2.27828,123.504
96869,0,0,0
96871,0,0,0
96881,0,0,0
96880,7,0.258459,19.0986
96902,0,0,0
96101,52,1.45278,29.8125
96788,22,0.821168,60.654
96233,52,1.20117,72.4186
96885,9,0.831455,25.9238
96937,25,0.512163,64.5201
94882,96,2.0196,62.5994
97039,6,0.686339,63.6505
96864,16,2.09021,112.321
96796,15,2.76575,71.7177
97091,0,0,0
97111,0,0,0
96998,0,0,0
96319,22,4.2759,38.8441
97086,21,0.603181,26.2592
97258,0,0,0
97083,13,1.43573,87.7385
97104,46,0.434352,39.3546
97322,0,0,0
97330,0,0,0
97008,25,2.10306,17.5745
97193,51,0.59964,24.5865
97514,0,0,0
97341,32,0.491158,38.4852
97369,24,0.856892,48.7758
97376,15,1.36101,43.1914
97333,14,1.85218,42.3099
97623,9,0.149068,6.03011
96713,16,6.46038,65.9041
96918,81,0.970792,94.433
97663,0,0,0
97681,2,0.782573,4.2455
97107,49,1.12564,55.4916
97527,32,0.611101,38.4852
97367,13,2.64482,32.8152
97746,0,0,0
97747,0,0,0
97657,10,1.40955,8.0968
97764,0,0,0
97777,0,0,0
97790,0,0,0
97795,2,0.390202,27.8495
97807,0,0,0
97753,23,0.778496,32.4676
95984,92,2.16057,196.537
96110,37,5.13201,26.8381
97794,15,1.39958,61.0535
97801,18,1.4598,140.589
96995,30,3.96585,42.5896
98097,0,0,0
97960,11,1.46879,41.2815
98118,0,0,0
97967,30,0.594969,60.9515
98141,0,0,0
98059,17,0.716089,27.5159
95067,50,6.04576,146.512
98177,4,0.783331,23.6185
98217,0,0,0
98229,0,0,0
98238,0,0,0
98239,0,0,0
98244,0,0,0
98166,10,1.36716,11.9604
97566,32,2.58524,21.0196
98301,0,0,0
94402,189,1.96475,67.2548
98310,0,0,0
98314,0,0,0
98339,0,0,0
97856,41,1.36026,92.9513
96904,37,4.43419,168.577
98324,17,0.283387,71.5014
98372,3,0.47031,10.041
98384,7,0.155288,4.52129
98288,7,1.69237,76.0511
96299,20,11.2106,19.4995
98248,16,1.03931,20.7279
98392,11,0.238237,20.8233
98425,4,0.209221,4.70325
98443,2,0.25113,0.39
98472,0,0,0
98479,0,0,0
98485,0,0,0
98503,0,0,0
98515,1,0.280292,20.352
98355,34,0.712616,46.4426
98534,21,0.469394,38.9439
98429,30,0.660665,41.9982
98437,31,0.661576,51.0596
98701,0,0,0
98708,0,0,0
98747,0,0,0
97952,65,1.20497,62.116
98703,23,0.302356,34.478
98797,0,0,0
98501,10,2.5164,24.7215
98846,1,0.282502,20.043
98467,37,0.827966,39.8751
98511,34,0.826007,59.4992
98864,5,0.469134,75.9926
98899,0,0,0
98830,6,1.2183,518.805
98936,0,0,0
98913,13,0.501294,12.807
99024,0,0,0
97678,90,1.53059,647.921
98455,80,0.65023,46.5744
94703,248,1.66952,61.2133
99059,5,1.03764,58.6822
99132,0,0,0
99135,0,0,0
98870,13,2.11708,35.257
99203,0,0,0
99143,28,0.340755,37.2694
98927,38,0.862883,14.6681
99333,0,0,0
98929,23,1.51132,31.8653
99155,56,0.311099,60.5356
98021,64,2.0269,73.3086
98173,25,4.8061,28.9808
99397,24,0.750021,26.6141
99354,33,0.709139,29.0666
99718,0,0,0
99650,12,0.505342,22.8519
99736,2,0.61299,81.9175
99758,5,0.279632,14.8416
99367,38,0.919735,55.7678
99104,64,0.898428,89.7049
99841,0,0,0
98875,49,1.76313,95.8192
99785,18,0.564803,30.8674
99589,38,0.665753,14.46
99912,0,0,0
99943,0,0,0
99509,48,0.768186,82.5916
99809,25,0.617388,33.7374
99976,0,0,0
99317,48,1.20032,84.5681
99918,24,0.240798,30.2226
99965,2,1.51641,19.337
98728,103,1.03652,142.414
98941,48,1.88307,84.7234
39555,1202,3.8326,486.045
96935,62,4.78766,30.0512
97733,34,6.20023,60.2714
97830,22,8.95215,91.7998
98982,37,2.39102,265.252
98321,71,2.01745,116.406
97689,51,4.30009,84.729
99859,19,0.892938,39.0378
99224,20,3.44761,70.3044
99181,21,3.76888,225.978
97572,1,451.337,641.405
